reaction,adsorbate,DFT,MLIP,classification
Hf12_CH4(g) - H2(g) + * -> CH2*_1,CH2,-0.04695446732597475,-0.18947575107648618,normal
Hf12_CH4(g) - H2(g) + * -> CH2*_2,CH2,0.14139851397618486,-0.0014918929274472248,normal
Hf12_CH4(g) - 0.5H2(g) + * -> CH3*,CH3,-0.18301655688256346,-0.40613694857361793,normal
Hf12_CH4(g) - 0.5H2(g) + * -> CH3*_1,CH3,-0.08891904718248611,-0.2829515258327753,normal
Hf12_CH4(g) - 0.5H2(g) + * -> CH3*_2,CH3,0.6336014267181724,0.5749922635200448,normal
Hf12_CH4(g) - 1.5H2(g) + * -> CH*,CH,0.295928561534339,0.23721830699223645,normal
Hf12_CH4(g) - 1.5H2(g) + * -> CH*_1,CH,0.4730450100342125,0.4771551923721091,normal
Hf12_CH4(g) - 2.0H2(g) + * -> C*,C,1.1179609302898825,1.111219397745316,normal
Hf12_CH4(g) - 2.0H2(g) + * -> C*_1,C,0.9504022081900985,0.9880019142395611,normal
Hf12_CH4(g) - 1.5H2(g) + * -> CH*_2,CH,2.456120596534703,2.306232279235463,normal
Hf12_CH4(g) - 2.0H2(g) + * -> C*_2,C,4.407675196192031,4.460522569347603,normal
Hf12_H2O(g) + * -> H2O*,H2O,-0.5012230783778477,-0.5456523966890252,normal
Hf12_H2O(g) + * -> H2O*_1,H2O,-0.5127515892764904,-0.5182975351473829,normal
Hf12_0.5H2(g) + * -> H*,H,-0.7420091310550276,-0.8459877511935172,normal
Hf12_0.5H2(g) + * -> H*_1,H,-0.9968748979581221,-1.1387834641518992,normal
Hf12_0.5H2(g) + * -> H*_2,H,-0.9902862056578385,-1.0772761540003568,normal
Hf12_0.5H2(g) + * -> H*_3,H,0.28389446304302624,0.28543104329925484,normal
Hf12_0.5H2(g) + 0.5N2(g) + * -> NH*,NH,-3.1629686739697718,-3.355124115180944,normal
Hf12_0.5H2(g) + 0.5N2(g) + * -> NH*_1,NH,-2.8330781284685145,-3.0243442297667116,normal
Hf12_0.5N2(g) + * -> N*,N,-3.0261058895102906,-3.1332360331325724,normal
Hf12_0.5N2(g) + * -> N*_1,N,-2.9264835166122793,-3.023247322163442,normal
Hf12_0.5H2(g) + 0.5N2(g) + * -> NH*_2,NH,-0.8075783618705827,-1.0445630502592422,normal
Hf12_0.5N2(g) + * -> N*_2,N,0.9444161118863121,0.8180700265036478,normal
Hf12_H2O(g) - 0.5H2(g) + * -> OH*,OH,-2.579290068420164,-2.5188450890070175,normal
Hf12_H2O(g) - 0.5H2(g) + * -> OH*_1,OH,-2.2831012300185876,-2.2436662989296554,normal
Hf12_H2O(g) - H2(g) + * -> O*,O,-3.730901956562036,-3.5567204876759675,normal
Hf12_H2O(g) - H2(g) + * -> O*_1,O,-3.3250565473610436,-3.1974137505349134,normal
Hf12_H2O(g) - 0.5H2(g) + * -> OH*_2,OH,-1.424037025018265,-1.3847735549296232,normal
Hf12_H2O(g) - H2(g) + * -> O*_2,O,-0.7492420529599144,-0.6688879178120715,normal
Hf12_H2S(g) - 0.5H2(g) + * -> SH*,SH,-1.9713985013503361,-2.0124107367847106,normal
Hf12_H2S(g) - 0.5H2(g) + * -> SH*_1,SH,-2.1975841499505577,-2.3331401598213546,normal
Hf12_H2S(g) - 0.5H2(g) + * -> SH*_2,SH,-2.1244259362491675,-2.229243444126112,normal
Hf12_H2S(g) - H2(g) + * -> S*,S,-3.4252008346920206,-3.451456592579177,normal
Hf12_H2S(g) - H2(g) + * -> S*_1,S,-3.2391787803935017,-3.2610807803968704,normal
Hf12_H2S(g) - 0.5H2(g) + * -> SH*_3,SH,-0.8552452233515169,-0.8347148352967224,normal
Hf12_H2S(g) - H2(g) + * -> S*_2,S,-1.7008076838937427,-1.772517043199386,normal
La12_CH4(g) - H2(g) + * -> CH2*,CH2,0.736470253871687,2.5105446479592075,normal
La12_CH4(g) - H2(g) + * -> CH2*_1,CH2,0.703405973471547,2.5048844256500047,normal
La12_CH4(g) - H2(g) + * -> CH2*_2,CH2,0.7630881574723958,2.509742713891221,normal
La12_CH4(g) - 0.5H2(g) + * -> CH3*,CH3,0.31879496771588833,2.088341036721971,normal
La12_CH4(g) - 0.5H2(g) + * -> CH3*_1,CH3,0.19138324101376725,1.9791279432971294,normal
La12_CH4(g) - 0.5H2(g) + * -> CH3*_2,CH3,0.16131139651415083,1.9408005461797728,normal
La12_CH4(g) - 0.5H2(g) + * -> CH3*_3,CH3,0.8449695245145392,2.605797667949105,normal
La12_CH4(g) - 1.5H2(g) + * -> CH*,CH,1.4825163298319524,3.184764743913732,normal
La12_CH4(g) - 1.5H2(g) + * -> CH*_1,CH,1.5884901118315895,3.213652447973537,normal
La12_CH4(g) - 2.0H2(g) + * -> C*,C,2.2095232806905187,2.2325465053060896,adsorbate_migration
La12_CH4(g) - 2.0H2(g) + * -> C*_1,C,1.839902482087382,3.1750050506268224,normal
La12_CH4(g) - 1.5H2(g) + * -> CH*_2,CH,3.3455906657309527,4.81385749283929,normal
La12_CH4(g) - 2.0H2(g) + * -> C*_2,C,4.9724650196885705,6.065787430833566,normal
La12_H2O(g) + * -> H2O*,H2O,-0.4871479900776876,1.1381483155522716,normal
La12_H2O(g) + * -> H2O*_1,H2O,-0.4726616016797607,1.1742570057511728,normal
La12_0.5H2(g) + * -> H*,H,-0.4177766485581458,0.2987773603087547,adsorbate_migration
La12_0.5H2(g) + * -> H*_1,H,-0.6716289275600218,0.301697344591517,normal
La12_0.5H2(g) + * -> H*_2,H,-0.6875738460575747,0.29539450716895743,normal
La12_0.5H2(g) + * -> H*_3,H,0.3872347274418928,1.3827287250427673,normal
La12_0.5H2(g) + 0.5N2(g) + * -> NH*,NH,-2.115349715270895,-0.5549229295918963,normal
La12_0.5H2(g) + 0.5N2(g) + * -> NH*_1,NH,-1.9620581938734176,-0.44290477670321593,normal
La12_0.5N2(g) + * -> N*,N,-1.9775878666132485,-0.6556662743337398,normal
La12_0.5N2(g) + * -> N*_1,N,-2.1603438745132735,-0.8578712489350835,normal
La12_0.5H2(g) + 0.5N2(g) + * -> NH*_2,NH,-0.24315058587399108,1.134176207750457,normal
La12_0.5N2(g) + * -> N*_2,N,1.2483536639865633,2.214612829266784,normal
La12_H2O(g) - 0.5H2(g) + * -> OH*,OH,-2.164155645222422,-0.5001561590443515,normal
La12_H2O(g) - 0.5H2(g) + * -> OH*_1,OH,-2.104819317820443,-0.4811751913477167,normal
La12_H2O(g) - H2(g) + * -> O*,O,-3.004750531563502,-1.6139406104572203,normal
La12_H2O(g) - H2(g) + * -> O*_1,O,-2.9117500488611654,-1.5084165797232174,normal
La12_H2O(g) - 0.5H2(g) + * -> OH*_2,OH,-1.2737670556226703,0.28569996277616383,normal
La12_H2O(g) - H2(g) + * -> O*_2,O,-0.6998585613620776,0.4097507287089286,normal
La12_H2S(g) - 0.5H2(g) + * -> SH*,SH,-1.921047781152879,-0.21418618443558302,normal
La12_H2S(g) - 0.5H2(g) + * -> SH*_1,SH,-2.026398558554206,-0.312916962528746,normal
La12_H2S(g) - 0.5H2(g) + * -> SH*_2,SH,-2.02747694575271,-0.3581768638924032,normal
La12_H2S(g) - H2(g) + * -> S*,S,-3.012568089994545,-1.494715139623942,normal
La12_H2S(g) - H2(g) + * -> S*_1,S,-2.9482886786935865,-1.485300153302731,normal
La12_H2S(g) - 0.5H2(g) + * -> SH*_3,SH,-1.2042119012538706,0.39413587886274826,normal
La12_H2S(g) - H2(g) + * -> S*_2,S,-1.593314281995788,-0.24594818631312876,normal
Nb12_CH4(g) - 1.5H2(g) + * -> CH*,CH,0.22540509013381893,0.33713420853572984,normal
Nb12_CH4(g) - 1.5H2(g) + * -> CH*_1,CH,0.24069190133198504,0.4037166932787706,normal
Nb12_CH4(g) - 2.0H2(g) + * -> C*,C,0.7281541828897389,0.8358975665630481,normal
Nb12_CH4(g) - 2.0H2(g) + * -> C*_1,C,0.9106329067917613,1.0548823596232921,normal
Nb12_CH4(g) - 1.5H2(g) + * -> CH*_2,CH,2.2767447868336887,2.4511523309262486,normal
Nb12_CH4(g) - 2.0H2(g) + * -> C*_2,C,4.033442748289417,4.228460943680133,normal
Nb12_0.5H2(g) + * -> H*,H,-0.8734871907572312,-0.9045261435262173,normal
Nb12_0.5H2(g) + * -> H*_1,H,-0.9435531028566118,-0.951010935587135,normal
Nb12_0.5H2(g) + * -> H*_2,H,0.12201489284146305,0.18455475861819082,normal
Nb12_0.5H2(g) + 0.5N2(g) + * -> NH*,NH,-2.8021706222689318,-2.8194086058722743,normal
Nb12_0.5H2(g) + 0.5N2(g) + * -> NH*_1,NH,-2.8521784790691527,-2.839182948767487,normal
Nb12_0.5N2(g) + * -> N*,N,-2.7507774340137985,-2.715338240615381,normal
Nb12_0.5N2(g) + * -> N*_1,N,-2.62925357061431,-2.557361753622974,normal
Nb12_0.5H2(g) + 0.5N2(g) + * -> NH*_2,NH,-0.8657670490692908,-0.9946765450498418,normal
Nb12_0.5N2(g) + * -> N*_2,N,0.5942231528879347,0.5822267603744677,normal
Nb12_H2O(g) - 0.5H2(g) + * -> OH*,OH,-2.130750270017529,-1.9303288044513636,normal
Nb12_H2O(g) - 0.5H2(g) + * -> OH*_1,OH,-2.1911787262207554,-1.9942574147596854,normal
Nb12_H2O(g) - H2(g) + * -> O*,O,-2.9773938388609054,-2.7597605626196184,normal
Nb12_H2O(g) - H2(g) + * -> O*_1,O,-2.9829992478627787,-2.738641322379504,normal
Nb12_H2O(g) - 0.5H2(g) + * -> OH*_2,OH,-1.273559296717508,-1.2505291630305653,normal
Nb12_H2O(g) - H2(g) + * -> O*_2,O,-0.9585950115617266,-0.9533979752695529,normal
Nb12_H2S(g) - 0.5H2(g) + * -> SH*,SH,-2.3051666690506636,-2.4011474563529447,normal
Nb12_H2S(g) - 0.5H2(g) + * -> SH*_1,SH,-2.3388019803522866,-2.4254093714593665,normal
Nb12_H2S(g) - H2(g) + * -> S*,S,-3.3320491926933187,-3.3775589841322073,normal
Nb12_H2S(g) - H2(g) + * -> S*_1,S,-3.389208065094806,-3.407150485223468,normal
Nb12_H2S(g) - 0.5H2(g) + * -> SH*_2,SH,-0.8363418830512046,-0.9224823615878126,normal
Nb12_H2S(g) - H2(g) + * -> S*_2,S,-1.6220350812945412,-1.6948388741480453,normal
Pd12_CH4(g) - H2(g) + * -> CH2*,CH2,1.5560180872735714,1.1830826899166311,normal
Pd12_CH4(g) - H2(g) + * -> CH2*_1,CH2,2.426324811577672,2.082370197943831,reproduction_failure
Pd12_CH4(g) - 0.5H2(g) + * -> CH3*_1,CH3,0.736743864417889,0.4483393938139102,normal
Pd12_CH4(g) - 1.5H2(g) + * -> CH*,CH,1.756301355630086,1.2686832499545488,normal
Pd12_CH4(g) - 1.5H2(g) + * -> CH*_1,CH,1.7369033124359987,1.239773188848023,normal
Pd12_CH4(g) - 2.0H2(g) + * -> C*,C,2.5590516016900438,2.0551212324138,normal
Pd12_CH4(g) - 2.0H2(g) + * -> C*_1,C,2.5047326453941423,2.0103755031302377,normal
Pd12_CH4(g) - 1.5H2(g) + * -> CH*_2,CH,4.158276876632982,3.7757904719828055,normal
Pd12_CH4(g) - 2.0H2(g) + * -> C*_2,C,4.826180565688446,4.444065943196421,normal
Pd12_H2O(g) + * -> H2O*,H2O,-0.1257564580793087,-0.16013270716508998,adsorbate_migration
Pd12_H2O(g) + * -> H2O*_1,H2O,-0.17124096647432907,-0.16673659482022174,normal
Pd12_H2O(g) + * -> H2O*_2,H2O,-0.12096711847527786,-0.07752103980743641,normal
Pd12_0.5H2(g) + * -> H*,H,-0.1644378484552078,-0.4431003008753347,normal
Pd12_0.5H2(g) + * -> H*_1,H,-0.2897280394563211,-0.5669316632903545,normal
Pd12_0.5H2(g) + * -> H*_2,H,-0.2516141425575995,-0.5472633363908841,normal
Pd12_0.5H2(g) + * -> H*_3,H,0.1325020241429513,-0.13366316617646135,normal
Pd12_0.5H2(g) + 0.5N2(g) + * -> NH*,NH,0.27995915282645,-0.3365786519223679,normal
Pd12_0.5H2(g) + 0.5N2(g) + * -> NH*_1,NH,0.37739386652810936,-0.22427846628899495,normal
Pd12_0.5N2(g) + * -> N*,N,1.0575750598891318,0.44936313108267356,normal
Pd12_0.5N2(g) + * -> N*_1,N,1.096350193491162,0.46797596240851647,normal
Pd12_0.5H2(g) + 0.5N2(g) + * -> NH*_2,NH,2.420902535132882,2.0566046739576223,normal
Pd12_0.5N2(g) + * -> N*_2,N,3.185918074888832,2.696126363420884,normal
Pd12_H2O(g) - 0.5H2(g) + * -> OH*,OH,0.6588979455781327,0.5325650829663058,normal
Pd12_H2O(g) - 0.5H2(g) + * -> OH*_1,OH,0.7836409157833941,0.7550049896210425,normal
Pd12_H2O(g) - H2(g) + * -> O*,O,1.3591488951422548,1.122280266652595,normal
Pd12_H2O(g) - H2(g) + * -> O*_1,O,1.4990895592416678,1.2885451937780736,normal
Pd12_H2O(g) - 0.5H2(g) + * -> OH*_2,OH,1.4289848709821626,1.4605695126129206,normal
Pd12_H2O(g) - H2(g) + * -> O*_2,O,2.6508383206381154,2.519883219374517,normal
Pd12_H2S(g) - 0.5H2(g) + * -> SH*,SH,-0.9767707193485649,-1.416772857960737,adsorbate_migration
Pd12_H2S(g) - 0.5H2(g) + * -> SH*_1,SH,-0.6501832277525637,-1.1506184657996048,normal
Pd12_H2S(g) - 0.5H2(g) + * -> SH*_2,SH,-0.6052127423489537,-1.0622329911368187,normal
Pd12_H2S(g) - H2(g) + * -> S*,S,-1.3279303627895729,-1.817255503443178,normal
Pd12_H2S(g) - H2(g) + * -> S*_1,S,-1.2755253191898532,-1.7602660914969022,normal
Pd12_H2S(g) - 0.5H2(g) + * -> SH*_3,SH,0.5077210208520455,0.3655900346447396,reproduction_failure
Pd12_H2S(g) - H2(g) + * -> S*_2,S,0.1489590610036089,-0.16837051398660563,normal
Ta12_CH4(g) - 0.5H2(g) + * -> CH3*,CH3,0.06677319851596053,-1.2654083275575658,unphysical_relaxation
Ta12_CH4(g) - 0.5H2(g) + * -> CH3*_1,CH3,-0.343089291185521,-1.2620103564148337,unphysical_relaxation
Ta12_CH4(g) - 0.5H2(g) + * -> CH3*_2,CH3,0.35151883361331215,0.385043159971417,normal
Ta12_CH4(g) - 1.5H2(g) + * -> CH*,CH,-0.17434837057041364,0.003558432446510551,normal
Ta12_CH4(g) - 1.5H2(g) + * -> CH*_1,CH,0.06843595013017989,0.2212044373548281,normal
Ta12_CH4(g) - 2.0H2(g) + * -> C*,C,0.4394200390897822,0.6067899006903303,normal
Ta12_CH4(g) - 2.0H2(g) + * -> C*_1,C,0.7522886394881425,0.9005541457098332,normal
Ta12_CH4(g) - 1.5H2(g) + * -> CH*_2,CH,2.1971742104306315,2.255364873598751,normal
Ta12_CH4(g) - 2.0H2(g) + * -> C*_2,C,4.260301334387805,4.358644057056452,normal
Ta12_H2O(g) + * -> H2O*,H2O,-0.36132350348100317,-0.286083514610624,normal
Ta12_H2O(g) + * -> H2O*_1,H2O,-0.4817473467793434,-1.3866983231761196,unphysical_relaxation
Ta12_0.5H2(g) + * -> H*,H,-0.9517011436609835,-0.975516865960202,normal
Ta12_0.5H2(g) + * -> H*_1,H,-1.0196725954583314,-0.9775049033491143,normal
Ta12_0.5H2(g) + * -> H*_2,H,0.07394952073903482,0.14092045751979754,normal
Ta12_0.5H2(g) + 0.5N2(g) + * -> NH*,NH,-3.118500646874054,-3.1189996511967593,normal
Ta12_0.5H2(g) + 0.5N2(g) + * -> NH*_1,NH,-2.9605031886721918,-2.9891895135519917,normal
Ta12_0.5N2(g) + * -> N*,N,-3.1250209026165976,-3.0049433600373163,normal
Ta12_0.5N2(g) + * -> N*_1,N,-2.770701881416244,-2.6932429093126586,normal
Ta12_0.5H2(g) + 0.5N2(g) + * -> NH*_2,NH,-1.0025077905747821,-1.1643211307371075,normal
Ta12_0.5N2(g) + * -> N*_2,N,0.7809269882836816,0.6389834630606117,normal
Ta12_H2O(g) - 0.5H2(g) + * -> OH*,OH,-2.1272281646225792,-1.9117071442917677,normal
Ta12_H2O(g) - 0.5H2(g) + * -> OH*_1,OH,-2.088587591321925,-1.8940133865602888,normal
Ta12_H2O(g) - H2(g) + * -> O*,O,-3.2604594432634144,-2.9045112016890755,normal
Ta12_H2O(g) - H2(g) + * -> O*_1,O,-3.040309687661818,-2.706097891225369,normal
Ta12_H2O(g) - 0.5H2(g) + * -> OH*_2,OH,-1.4112725730220745,-1.3158111595624575,normal
Ta12_H2O(g) - H2(g) + * -> O*_2,O,-0.9698512727629236,-0.9375642268389299,normal
Ta12_H2S(g) - 0.5H2(g) + * -> SH*,SH,-2.239818258653827,-2.2784239225985914,normal
Ta12_H2S(g) - 0.5H2(g) + * -> SH*_1,SH,-2.1849878643541842,-2.250605712263308,normal
Ta12_H2S(g) - H2(g) + * -> S*,S,-3.4648037384940267,-3.3797831403308294,normal
Ta12_H2S(g) - H2(g) + * -> S*_1,S,-3.3402508398939403,-3.2916016187267303,normal
Ta12_H2S(g) - 0.5H2(g) + * -> SH*_2,SH,-0.7367527080522223,-0.6797517352489706,normal
